,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,main.sea_level,main.grnd_level,Wind Speed,wind.deg,Cloud Cover,sys.country,sys.sunrise,sys.sunset,message,visibility,sys.type,sys.id,wind.gust,rain.1h,snow.1h
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885208.0,-7200.0,3421319.0,Nuuk,200,-51.72,64.18,44.29,34.77,44.01,44.6,1020.0,70.0,,,11.41,40.0,20.0,GL,1588833383.0,1588896624.0,,10000.0,1.0,86.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885635.0,28800.0,1803560.0,Lingao,200,109.69,19.91,79.39,80.67,79.39,79.39,1004.0,72.0,1004.0,1001.0,10.89,147.0,41.0,CN,1588889302.0,1588936025.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885635.0,-14400.0,3470177.0,Bela Vista,200,-56.52,-22.11,62.78,58.21,62.78,62.78,1020.0,42.0,1020.0,998.0,3.96,205.0,0.0,BR,1588846040.0,1588886271.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885493.0,-21600.0,4021858.0,Guerrero Negro,200,-114.06,27.98,82.51,73.98,82.51,82.51,1011.0,30.0,1011.0,1011.0,14.34,322.0,0.0,MX,1588855878.0,1588904052.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885635.0,28800.0,1791779.0,Wanning,200,110.4,18.8,79.38,84.29,79.38,79.38,1006.0,91.0,1006.0,1005.0,11.25,209.0,81.0,CN,1588889226.0,1588935761.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885614.0,-21600.0,5972762.0,Hay River,200,-115.8,60.82,46.4,36.16,46.4,46.4,1030.0,65.0,,,12.75,310.0,20.0,CA,1588850281.0,1588910484.0,,24140.0,1.0,819.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885636.0,-10800.0,3430443.0,Necochea,200,-58.74,-38.55,57.99,54.88,57.99,57.99,1019.0,65.0,,,4.0,315.0,42.0,AR,1588848196.0,1588885181.0,,,3.0,2019717.0,10.0,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885636.0,0.0,2299522.0,Koforidua,200,-0.26,6.09,84.2,90.27,84.2,84.2,1010.0,83.0,,,11.41,180.0,75.0,GH,1588830397.0,1588874910.0,,10000.0,1.0,1126.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885636.0,14400.0,610864.0,Khani,200,42.96,41.96,55.4,51.3,55.4,55.4,1013.0,93.0,,,9.17,250.0,40.0,GE,1588902912.0,1588954445.0,,10000.0,1.0,8856.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885636.0,10800.0,921786.0,Mitsamiouli,200,43.28,-11.38,81.97,84.96,81.97,81.97,1013.0,76.0,1013.0,1013.0,11.7,179.0,1.0,KM,1588907645.0,1588949558.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885637.0,-7200.0,3421982.0,Maniitsoq,200,-52.9,65.42,39.25,33.44,39.25,39.25,1022.0,71.0,1022.0,1017.0,3.65,2.0,22.0,GL,1588832945.0,1588897628.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885636.0,34200.0,2077895.0,Alice Springs,200,133.88,-23.7,51.8,44.06,51.8,51.8,1016.0,27.0,,,4.7,310.0,0.0,AU,1588886893.0,1588926824.0,,10000.0,1.0,9483.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885637.0,0.0,2374583.0,Bubaque,200,-15.83,11.28,78.46,75.02,78.46,78.46,1011.0,77.0,1011.0,1009.0,20.22,263.0,5.0,GW,1588833741.0,1588879040.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885638.0,18000.0,534313.0,Lomovka,200,58.37,53.92,51.8,45.03,51.8,51.8,1019.0,54.0,,,6.71,230.0,4.0,RU,1588896965.0,1588952995.0,,10000.0,1.0,8976.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885638.0,32400.0,1863495.0,Gushikawa,200,127.87,26.35,69.51,66.33,69.01,69.8,1012.0,94.0,,,17.22,60.0,90.0,JP,1588884359.0,1588932242.0,,14484.0,1.0,8138.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885455.0,-18000.0,4735966.0,Temple,200,-97.34,31.1,79.83,71.4,79.0,80.6,1016.0,54.0,,,21.92,170.0,75.0,US,1588851551.0,1588900353.0,,16093.0,1.0,6060.0,26.4,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885638.0,14400.0,933995.0,Souillac,200,57.52,-20.52,73.4,79.2,73.4,73.4,1015.0,94.0,,,4.7,320.0,40.0,MU,1588904954.0,1588945414.0,,10000.0,1.0,2061.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588885639.0,10800.0,543737.0,Kotel'nich,200,48.35,58.31,55.49,52.18,55.49,55.49,1008.0,95.0,1008.0,996.0,8.12,167.0,100.0,RU,1588898110.0,1588956659.0,,,,,,1.8,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885639.0,-7200.0,3421193.0,Paamiut,200,-49.67,61.99,38.75,32.67,38.75,38.75,1019.0,79.0,1019.0,1019.0,4.68,335.0,59.0,GL,1588833954.0,1588895069.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885639.0,21600.0,1518768.0,Stepnyak,200,70.78,52.83,53.44,46.53,53.44,53.44,1023.0,43.0,1023.0,981.0,5.79,107.0,97.0,KZ,1588894254.0,1588949750.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885640.0,7200.0,3136765.0,Hegra,200,11.11,63.46,41.0,29.88,39.0,43.0,1011.0,75.0,,,13.87,200.0,75.0,NO,1588818712.0,1588881138.0,,10000.0,1.0,1676.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885640.0,43200.0,2122262.0,Palana,200,159.97,59.12,28.99,20.37,28.99,28.99,1011.0,99.0,1011.0,981.0,8.16,20.0,95.0,RU,1588871091.0,1588930103.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885640.0,-10800.0,3456806.0,Monte Sião,200,-46.57,-22.43,57.47,55.62,57.47,57.47,1019.0,87.0,1019.0,923.0,5.3,163.0,32.0,BR,1588843678.0,1588883857.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885640.0,28800.0,1701054.0,Marawi,200,124.29,8.0,78.01,83.91,78.01,78.01,1008.0,85.0,,,5.99,225.0,11.0,PH,1588886754.0,1588931566.0,,,3.0,2007154.0,8.99,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885641.0,-36000.0,4033557.0,Tautira,200,-149.15,-17.73,86.0,91.47,86.0,86.0,1016.0,66.0,,,6.93,240.0,3.0,PF,1588867917.0,1588908855.0,,10000.0,1.0,7318.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885641.0,10800.0,653257.0,Keminmaa,200,24.82,65.86,33.8,27.21,33.8,33.8,1007.0,64.0,,,3.36,280.0,46.0,FI,1588900227.0,1588965836.0,,10000.0,1.0,1341.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885641.0,18000.0,1506268.0,Gornopravdinsk,200,69.9,60.05,57.49,53.82,57.49,57.49,1018.0,60.0,1018.0,1015.0,3.94,181.0,96.0,RU,1588892334.0,1588952092.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885641.0,10800.0,255721.0,Paros,200,25.15,37.08,58.3,49.66,57.2,60.01,1015.0,71.0,,,14.99,360.0,91.0,GR,1588907837.0,1588958068.0,,,1.0,6634.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885642.0,39600.0,2109701.0,Auki,200,160.7,-8.77,81.52,90.01,81.52,81.52,1011.0,78.0,1011.0,1009.0,2.26,113.0,8.0,SB,1588879263.0,1588921580.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885642.0,39600.0,2126785.0,Belaya Gora,200,146.42,68.53,26.55,17.26,26.55,26.55,1015.0,96.0,1015.0,1010.0,8.66,102.0,73.0,RU,1588868937.0,1588938761.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885642.0,-18000.0,4004293.0,Ixtapa,200,-105.2,20.7,84.2,87.17,84.2,84.2,1011.0,70.0,,,11.41,220.0,40.0,MX,1588854419.0,1588901257.0,,24140.0,1.0,7156.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885432.0,-10800.0,3832899.0,Viedma,200,-63.0,-40.81,62.46,54.52,62.46,62.46,1015.0,40.0,1015.0,1014.0,9.44,307.0,62.0,AR,1588849497.0,1588885924.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885643.0,3600.0,2656708.0,Ayr,200,-4.63,55.46,55.4,50.99,55.4,55.4,1018.0,71.0,,,6.24,175.0,40.0,GB,1588825384.0,1588882021.0,,10000.0,1.0,1444.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885643.0,32400.0,1862505.0,Hirara,200,125.28,24.8,75.49,75.42,75.49,75.49,1011.0,83.0,1011.0,1008.0,13.65,86.0,12.0,JP,1588885126.0,1588932718.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885643.0,-18000.0,4013679.0,Coahuayana Viejo,200,-103.68,18.73,89.6,88.07,89.6,89.6,1014.0,43.0,,,11.41,250.0,75.0,MX,1588854222.0,1588900725.0,,9656.0,1.0,7116.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885643.0,14400.0,552830.0,Karakulino,200,53.71,56.01,60.53,55.83,60.53,60.53,1014.0,59.0,1014.0,1002.0,6.73,158.0,100.0,RU,1588897528.0,1588954669.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885643.0,32400.0,2013942.0,Ust'-Karsk,200,118.81,52.7,38.95,33.04,38.95,38.95,1010.0,66.0,1010.0,962.0,3.31,206.0,33.0,RU,1588882771.0,1588938179.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885644.0,0.0,2423126.0,Beyla,200,-8.63,8.68,73.92,79.63,73.92,73.92,1011.0,84.0,1011.0,936.0,2.33,216.0,20.0,GN,1588832211.0,1588877113.0,,,,,,0.34,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885645.0,28800.0,1806218.0,Jiangyan,200,120.14,32.51,71.01,73.67,71.01,71.01,1003.0,79.0,,,4.0,225.0,91.0,CN,1588885585.0,1588934726.0,,,3.0,2012512.0,10.0,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885645.0,36000.0,2171722.0,Charters Towers,200,146.27,-20.1,60.4,58.95,60.4,60.4,1018.0,91.0,1018.0,982.0,6.98,96.0,90.0,AU,1588883613.0,1588924156.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885645.0,28800.0,2027004.0,Bayanday,200,105.51,53.07,36.63,30.47,36.63,36.63,1014.0,93.0,1014.0,934.0,5.35,242.0,7.0,RU,1588885872.0,1588941462.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885645.0,10800.0,467252.0,Yermish',200,42.27,54.77,53.67,50.65,53.67,53.67,1007.0,91.0,1007.0,994.0,6.06,253.0,100.0,RU,1588900607.0,1588957081.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885645.0,-10800.0,3440777.0,Rocha,200,-54.33,-34.48,55.35,51.03,55.35,55.35,1023.0,65.0,1023.0,1020.0,5.1,236.0,99.0,UY,1588846678.0,1588884582.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885646.0,-21600.0,5478673.0,Meadow Lake,200,-106.54,34.8,84.0,70.41,77.0,90.0,1016.0,6.0,,,13.87,250.0,40.0,US,1588853351.0,1588902969.0,,16093.0,1.0,3205.0,25.28,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885646.0,32400.0,2018735.0,Nyurba,200,118.33,63.28,25.02,13.03,25.02,25.02,1007.0,89.0,1007.0,993.0,12.82,337.0,99.0,RU,1588879336.0,1588941845.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885646.0,32400.0,1852357.0,Shimoda,200,138.95,34.67,58.37,54.99,58.37,58.37,1021.0,67.0,1021.0,1021.0,4.99,55.0,99.0,JP,1588880831.0,1588930452.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885647.0,19800.0,1252783.0,Yārāda,200,83.27,17.65,82.4,91.62,82.4,82.4,1008.0,88.0,,,5.82,310.0,20.0,IN,1588895832.0,1588942177.0,,6000.0,1.0,9255.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885647.0,25200.0,1628884.0,Sampit,200,112.95,-2.53,76.08,85.57,76.08,76.08,1007.0,98.0,1007.0,1007.0,2.04,87.0,22.0,ID,1588890260.0,1588933503.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885647.0,25200.0,1632694.0,Pangkalanbuun,200,111.62,-2.68,76.41,85.69,76.41,76.41,1007.0,96.0,1007.0,1007.0,2.08,56.0,95.0,ID,1588890590.0,1588933811.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885648.0,25200.0,1509844.0,Boguchany,200,97.45,58.38,39.33,32.05,39.33,39.33,1016.0,87.0,1016.0,999.0,7.61,336.0,93.0,RU,1588886322.0,1588944880.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885493.0,-25200.0,5720495.0,Coos Bay,200,-124.22,43.37,68.34,58.44,60.8,73.99,1021.0,59.0,,,19.46,350.0,1.0,US,1588856464.0,1588908342.0,,16093.0,1.0,5239.0,26.4,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885648.0,32400.0,2026023.0,Bukachacha,200,116.92,52.98,36.1,30.85,36.1,36.1,1010.0,75.0,1010.0,930.0,2.24,236.0,81.0,RU,1588883158.0,1588938699.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885649.0,3600.0,2270385.0,Camacha,200,-16.33,33.08,66.2,65.21,66.2,66.2,1018.0,68.0,,,4.7,350.0,40.0,PT,1588831907.0,1588881113.0,,10000.0,1.0,6902.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885633.0,25200.0,1511057.0,Bakchar,200,82.07,57.02,45.21,40.75,45.21,45.21,1026.0,73.0,1026.0,1012.0,3.04,152.0,100.0,RU,1588890437.0,1588948148.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885649.0,-14400.0,6943825.0,Bonaventure,200,-65.49,48.05,46.72,38.88,37.99,50.0,1001.0,31.0,,,4.7,,1.0,CA,1588841605.0,1588895011.0,,14484.0,1.0,1017.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885649.0,14400.0,286245.0,Sur,200,59.53,22.57,91.04,92.26,91.04,91.04,1007.0,39.0,1007.0,1007.0,5.44,252.0,14.0,OM,1588901103.0,1588948301.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885649.0,14400.0,579468.0,Balasheyka,200,48.09,53.28,56.57,55.87,56.57,56.57,1010.0,91.0,1010.0,990.0,3.42,109.0,100.0,RU,1588899586.0,1588955309.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885650.0,10800.0,153176.0,Mpanda,200,31.04,-6.37,65.71,69.24,65.71,65.71,1014.0,93.0,1014.0,898.0,2.08,77.0,36.0,TZ,1588910204.0,1588952874.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885650.0,19800.0,1268008.0,Kanniyākumāri,200,77.57,8.08,83.84,90.72,83.84,83.84,1008.0,80.0,1008.0,1008.0,8.3,254.0,99.0,IN,1588897959.0,1588942786.0,,,,,,0.47,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885650.0,28800.0,1696188.0,Palauig,200,119.9,15.44,83.62,91.9,83.62,83.62,1008.0,74.0,1008.0,1008.0,3.09,76.0,65.0,PH,1588887225.0,1588933202.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885650.0,-14400.0,3546791.0,Moa,200,-74.94,20.66,83.16,89.56,83.16,83.16,1013.0,71.0,1013.0,1012.0,4.74,43.0,54.0,CU,1588847163.0,1588893989.0,,,,,,0.97,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885651.0,10800.0,154915.0,Maneromango,200,38.78,-7.2,78.8,86.92,78.8,78.8,1014.0,88.0,,,3.91,177.0,75.0,TZ,1588908409.0,1588950955.0,,10000.0,1.0,2635.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885652.0,3600.0,2342490.0,Funtua,200,7.31,11.52,80.26,75.7,80.26,80.26,1009.0,21.0,1009.0,931.0,3.09,142.0,48.0,NG,1588828170.0,1588873504.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885652.0,-25200.0,5703673.0,Elko,200,-115.5,41.0,63.14,54.82,61.0,64.99,1025.0,13.0,,,4.7,,1.0,US,1588854717.0,1588905904.0,,16093.0,1.0,3961.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885652.0,3600.0,2395317.0,Banikoara,200,2.44,11.3,92.57,90.01,92.57,92.57,1007.0,23.0,1007.0,973.0,4.36,204.0,27.0,BJ,1588829355.0,1588874656.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885652.0,28800.0,1704644.0,Mabay,200,124.47,6.06,80.51,88.39,80.51,80.51,1009.0,80.0,1009.0,1008.0,3.11,89.0,39.0,PH,1588886857.0,1588931376.0,,,,,,0.13,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885653.0,-10800.0,3388567.0,São Joaquim do Monte,200,-35.8,-8.43,70.66,73.58,70.66,70.66,1013.0,93.0,1013.0,958.0,7.09,101.0,100.0,BR,1588839994.0,1588882372.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885653.0,-18000.0,3520994.0,Puerto Escondido,200,-97.07,15.85,86.0,91.85,86.0,86.0,1011.0,70.0,,,8.05,180.0,40.0,MX,1588852873.0,1588898901.0,,17702.0,1.0,7157.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885653.0,36000.0,2156927.0,Moree,200,149.85,-29.47,51.8,45.9,51.8,51.8,1021.0,81.0,,,8.88,64.0,0.0,AU,1588883586.0,1588922465.0,,10000.0,1.0,9555.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885653.0,7200.0,355449.0,Esna,200,32.55,25.29,80.6,73.45,80.6,80.6,1009.0,30.0,,,11.16,310.0,0.0,EG,1588820963.0,1588868595.0,,10000.0,1.0,2516.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885417.0,-14400.0,4588718.0,Myrtle Beach,200,-78.89,33.69,68.16,58.37,66.99,70.0,1016.0,33.0,,,12.75,340.0,1.0,US,1588846845.0,1588896203.0,,16093.0,1.0,5034.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885654.0,19800.0,1259385.0,Port Blair,200,92.75,11.67,83.34,91.4,83.34,83.34,1006.0,82.0,1006.0,1006.0,6.49,329.0,100.0,IN,1588894039.0,1588939419.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885654.0,-28800.0,5859699.0,College,200,-147.8,64.86,62.56,57.6,60.8,64.99,1025.0,36.0,,,3.36,,20.0,US,1588856003.0,1588920121.0,,16093.0,1.0,7683.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885641.0,-14400.0,4355274.0,Forestville,200,-76.88,38.85,66.15,55.51,64.0,69.01,1011.0,23.0,,,11.41,310.0,1.0,US,1588845743.0,1588896340.0,,16093.0,1.0,3231.0,18.34,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885654.0,3600.0,2643044.0,Margate,200,1.39,51.38,53.33,48.15,53.01,54.0,1018.0,69.0,,,6.51,194.0,100.0,GB,1588824915.0,1588879600.0,,,3.0,2001377.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885655.0,10800.0,70979.0,Sayyan,200,44.32,15.17,63.37,57.24,63.37,63.37,1013.0,46.0,1013.0,762.0,7.76,60.0,14.0,YE,1588905381.0,1588951323.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885655.0,-14400.0,3662489.0,Santa Isabel Rio Negro,200,-65.02,-0.41,80.98,91.99,80.98,80.98,1009.0,94.0,1009.0,1004.0,3.33,140.0,38.0,BR,1588846417.0,1588889974.0,,,,,,0.99,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885655.0,36000.0,2158767.0,Mareeba,200,145.43,-17.0,66.4,69.73,63.0,70.0,1019.0,94.0,,,3.2,98.0,66.0,AU,1588883563.0,1588924610.0,,,3.0,2010006.0,,0.25,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885655.0,3600.0,2318123.0,Yenagoa,200,6.26,4.92,77.65,84.61,77.65,77.65,1011.0,85.0,1011.0,1010.0,3.76,198.0,13.0,NG,1588828919.0,1588873258.0,,,,,,,
0,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,1588885656.0,-9000.0,5919815.0,Channel-Port aux Basques,200,-59.14,47.57,33.01,26.87,33.01,33.01,1003.0,95.0,1003.0,1003.0,4.47,315.0,100.0,CA,1588840170.0,1588893399.0,,,,,,,0.62
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885656.0,7200.0,3175788.0,Oga,200,10.35,46.46,47.26,42.35,44.6,50.0,1025.0,75.0,,,4.7,230.0,16.0,IT,1588823702.0,1588876513.0,,10000.0,1.0,6945.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885656.0,-18000.0,3682182.0,Gamarra,200,-73.74,8.32,89.35,98.11,89.35,89.35,1008.0,66.0,1008.0,1003.0,4.36,124.0,100.0,CO,1588847862.0,1588892714.0,,,,,,0.94,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885657.0,-14400.0,4976361.0,Raymond,200,-70.47,43.9,59.11,55.76,57.99,60.01,1001.0,49.0,,,1.99,112.0,91.0,US,1588843494.0,1588895512.0,,,3.0,2011208.0,4.0,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885657.0,25200.0,1492566.0,Severo-Yeniseyskiy,200,93.04,60.37,29.14,23.07,29.14,29.14,1022.0,99.0,1022.0,961.0,3.67,295.0,24.0,RU,1588886669.0,1588946651.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885657.0,36000.0,2094144.0,Kerema,200,145.78,-7.96,77.34,83.75,77.34,77.34,1011.0,87.0,1011.0,1010.0,5.14,103.0,75.0,PG,1588882784.0,1588925221.0,,,,,,0.2,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885657.0,28800.0,1491977.0,Shumskiy,200,99.13,54.83,38.46,27.63,38.46,38.46,1016.0,83.0,1016.0,965.0,13.35,300.0,84.0,RU,1588886963.0,1588943433.0,,,,,,0.16,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885658.0,10800.0,525426.0,Sobolevo,200,31.9,54.43,41.81,34.14,41.81,41.81,1008.0,91.0,1008.0,985.0,9.46,322.0,91.0,RU,1588903181.0,1588959485.0,,,,,,,
